,key,pid,size,Cluster,brand,brand_code,category,color,color_code,mainCategory,releaseDate,rrp,rrp_range,size_normalization,size_range,stock,subCategory,total_sales,total_sales_range,total_sales_range2
12313,22417XL/T,22417,XL/T,3,adidas,1.6,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,82.48,5.0,XL,5.5555555555555545,0.0,2.6829268292682933,2.0,0.0,0.0
12314,22419S ( 34/36 ),22419,S ( 34/36 ),0,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/11/20,25.33,0.0,S,2.2222222222222223,0.04366812227074236,5.365853658536587,1.0,0.0,0.0
12315,22419XL ( 44/46 ),22419,XL ( 44/46 ),0,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/11/20,25.33,0.0,XL,5.5555555555555545,0.0,5.365853658536587,2.0,0.0,0.0
12316,224202XL,22420,2XL,0,adidas,1.6,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,25.33,0.0,XXL,6.666666666666666,0.10917030567685587,1.2195121951219512,3.0,0.0,0.0
12317,22420L,22420,L,0,adidas,1.6,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,25.33,0.0,L,4.4444444444444455,0.13100436681222707,1.2195121951219512,148.0,3.333333333333333,33.33333333333333
12318,22420M,22420,M,0,adidas,1.6,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,25.33,0.0,M,3.333333333333333,0.3711790393013101,1.2195121951219512,117.0,3.333333333333333,33.33333333333333
12319,22420S,22420,S,0,adidas,1.6,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,25.33,0.0,S,2.2222222222222223,0.08733624454148471,1.2195121951219512,43.0,0.8333333333333333,8.333333333333332
12320,22420XL,22420,XL,0,adidas,1.6,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,25.33,0.0,XL,5.5555555555555545,0.13100436681222707,1.2195121951219512,63.0,1.6666666666666663,16.666666666666664
12321,2242240,22422,40,8,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,152.33,10.0,40,3.333333333333333,0.0,0.0,3.0,0.0,0.0
12322,2242842,22428,42,11,Nike,0.0,0.0,blau,1.875,0.0,2017/10/1,114.23,7.5,42,4.4444444444444455,0.021834061135371174,0.0,21.0,0.0,0.0
12323,2242844,22428,44,11,Nike,0.0,0.0,blau,1.875,0.0,2017/10/1,114.23,7.5,44,4.4444444444444455,0.04366812227074236,0.0,28.0,0.8333333333333333,8.333333333333332
12324,"2242844,5",22428,"44,5",11,Nike,0.0,0.0,blau,1.875,0.0,2017/10/1,114.23,7.5,"44,5",4.4444444444444455,0.06550218340611354,0.0,20.0,0.0,0.0
12325,"2242845,5",22428,"45,5",11,Nike,0.0,0.0,blau,1.875,0.0,2017/10/1,114.23,7.5,"45,5",5.5555555555555545,0.0,0.0,10.0,0.0,0.0
12326,2242847,22428,47,11,Nike,0.0,0.0,blau,1.875,0.0,2017/10/1,114.23,7.5,47,6.666666666666666,0.0,0.0,14.0,0.0,0.0
12327,2243038/40 ( M / L ),22430,38/40 ( M / L ),2,Jako,6.0,1.4285714285714284,pink,6.25,0.0,2017/10/1,24.06,0.0,M/L,3.333333333333333,0.021834061135371174,4.390243902439025,2.0,0.0,0.0
12328,22434L,22434,L,7,Uhlsport,2.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,35.49,2.5,L,4.4444444444444455,0.0,3.1707317073170733,36.0,0.8333333333333333,8.333333333333332
12329,22434XL,22434,XL,7,Uhlsport,2.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,35.49,2.5,XL,5.5555555555555545,0.0,3.1707317073170733,10.0,0.0,0.0
12330,22435S ( 128-140 ),22435,S ( 128-140 ),0,Nike,0.0,1.4285714285714284,rot,7.5,0.0,2017/10/1,27.87,0.0,S,2.2222222222222223,0.0,4.390243902439025,1.0,0.0,0.0
12331,22435XL ( 158-170 ),22435,XL ( 158-170 ),0,Nike,0.0,1.4285714285714284,rot,7.5,0.0,2017/10/1,27.87,0.0,XL,5.5555555555555545,0.04366812227074236,4.390243902439025,6.0,0.0,0.0
12332,22439L,22439,L,40,Nike,0.0,2.2857142857142856,blau,1.875,5.7142857142857135,2017/12/6,88.83,7.5,L,4.4444444444444455,0.0,2.6829268292682933,1.0,0.0,0.0
12333,22439M,22439,M,40,Nike,0.0,2.2857142857142856,blau,1.875,5.7142857142857135,2017/12/6,88.83,7.5,M,3.333333333333333,0.0,2.6829268292682933,2.0,0.0,0.0
12334,224443,22444,3,0,PUMA,1.2,1.4285714285714284,rot,7.5,0.0,2017/10/1,7.55,0.0,3,1.1111111111111112,0.0,2.1951219512195124,15.0,0.0,0.0
12335,22449L,22449,L,-1,Nike,0.0,2.2857142857142856,blau,1.875,5.7142857142857135,2017/10/1,50.73,5.0,L,4.4444444444444455,0.0,5.365853658536587,2.0,0.0,0.0
12336,22452164,22452,164,0,adidas,1.6,1.4285714285714284,rot,7.5,0.0,2017/10/1,16.44,0.0,XXXL,7.777777777777778,0.0,1.2195121951219512,11.0,0.0,0.0
12337,224562XL,22456,2XL,3,Nike,0.0,1.4285714285714284,rot,7.5,0.0,2017/10/1,50.73,5.0,XXL,6.666666666666666,0.04366812227074236,2.6829268292682933,29.0,0.8333333333333333,8.333333333333332
12338,22456L,22456,L,-1,Nike,0.0,1.4285714285714284,rot,7.5,0.0,2017/10/1,50.73,5.0,L,4.4444444444444455,0.5676855895196506,2.6829268292682933,356.0,7.5,75.0
12339,22456M,22456,M,-1,Nike,0.0,1.4285714285714284,rot,7.5,0.0,2017/10/1,50.73,5.0,M,3.333333333333333,0.6986899563318777,2.6829268292682933,444.0,8.333333333333334,83.33333333333334
12340,22456S,22456,S,3,Nike,0.0,1.4285714285714284,rot,7.5,0.0,2017/10/1,50.73,5.0,S,2.2222222222222223,0.3930131004366813,2.6829268292682933,156.0,4.166666666666667,41.66666666666667
12341,22456XL,22456,XL,3,Nike,0.0,1.4285714285714284,rot,7.5,0.0,2017/10/1,50.73,5.0,XL,5.5555555555555545,0.021834061135371174,2.6829268292682933,107.0,3.333333333333333,33.33333333333333
12342,224582XL,22458,2XL,7,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,44.38,2.5,XXL,6.666666666666666,0.0,4.878048780487805,10.0,0.0,0.0
12343,22458L,22458,L,7,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,44.38,2.5,L,4.4444444444444455,0.021834061135371174,4.878048780487805,31.0,0.8333333333333333,8.333333333333332
12344,22458M,22458,M,7,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,44.38,2.5,M,3.333333333333333,0.021834061135371174,4.878048780487805,43.0,0.8333333333333333,8.333333333333332
12345,22458S,22458,S,7,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,44.38,2.5,S,2.2222222222222223,0.0,4.878048780487805,11.0,0.0,0.0
12346,22458XL,22458,XL,7,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,44.38,2.5,XL,5.5555555555555545,0.04366812227074236,4.878048780487805,25.0,0.0,0.0
12347,22459L,22459,L,3,Nike,0.0,1.4285714285714284,gelb,0.625,0.0,2017/10/1,76.13,5.0,L,4.4444444444444455,0.04366812227074236,4.390243902439025,7.0,0.0,0.0
12348,22459M,22459,M,3,Nike,0.0,1.4285714285714284,gelb,0.625,0.0,2017/10/1,76.13,5.0,M,3.333333333333333,0.0,4.390243902439025,6.0,0.0,0.0
12349,22459XL,22459,XL,3,Nike,0.0,1.4285714285714284,gelb,0.625,0.0,2017/10/1,76.13,5.0,XL,5.5555555555555545,0.0,4.390243902439025,1.0,0.0,0.0
12350,22462L ( 40/42 ),22462,L ( 40/42 ),4,Nike,0.0,2.2857142857142856,schwarz,8.125,5.7142857142857135,2017/10/1,63.43,5.0,L,4.4444444444444455,0.0,2.6829268292682933,23.0,0.0,0.0
12351,22462M ( 38/40 ),22462,M ( 38/40 ),4,Nike,0.0,2.2857142857142856,schwarz,8.125,5.7142857142857135,2017/10/1,63.43,5.0,M,3.333333333333333,0.0,2.6829268292682933,17.0,0.0,0.0
12352,22462XL ( 44/46 ),22462,XL ( 44/46 ),4,Nike,0.0,2.2857142857142856,schwarz,8.125,5.7142857142857135,2017/10/1,63.43,5.0,XL,5.5555555555555545,0.0,2.6829268292682933,2.0,0.0,0.0
12353,224632XL,22463,2XL,3,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,69.78,5.0,XXL,6.666666666666666,0.04366812227074236,3.1707317073170733,24.0,0.0,0.0
12354,22463L,22463,L,-1,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,69.78,5.0,L,4.4444444444444455,3.2532751091703056,3.1707317073170733,595.0,10.0,100.0
12355,22463M,22463,M,-1,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,69.78,5.0,M,3.333333333333333,1.6157205240174672,3.1707317073170733,961.0,10.0,100.0
12356,22463S,22463,S,-1,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,69.78,5.0,S,2.2222222222222223,2.096069868995633,3.1707317073170733,404.0,8.333333333333334,83.33333333333334
12357,22463XL,22463,XL,-1,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,69.78,5.0,XL,5.5555555555555545,2.467248908296943,3.1707317073170733,133.0,3.333333333333333,33.33333333333333
12358,22467M,22467,M,20,Nike,0.0,2.2857142857142856,grau,3.125,5.7142857142857135,2017/10/1,57.08,5.0,M,3.333333333333333,0.0,9.51219512195122,3.0,0.0,0.0
12359,22473L ( 152-158 ),22473,L ( 152-158 ),4,Nike,0.0,2.2857142857142856,rosa,6.875,5.7142857142857135,2017/10/1,69.78,5.0,L,4.4444444444444455,0.0,2.6829268292682933,1.0,0.0,0.0
12360,22474M,22474,M,3,adidas,1.6,1.4285714285714284,grau,3.125,0.0,2017/10/1,57.08,5.0,M,3.333333333333333,0.0,3.1707317073170733,28.0,0.8333333333333333,8.333333333333332
12361,22474XS,22474,XS,3,adidas,1.6,1.4285714285714284,grau,3.125,0.0,2017/10/1,57.08,5.0,XS,1.1111111111111112,0.0,3.1707317073170733,2.0,0.0,0.0
12362,22475164,22475,164,0,adidas,1.6,1.4285714285714284,gruen,3.75,0.0,2017/10/1,25.33,0.0,XXXL,7.777777777777778,0.0,4.390243902439025,1.0,0.0,0.0
12363,22477L,22477,L,-1,Nike,0.0,2.2857142857142856,schwarz,8.125,5.7142857142857135,2017/10/1,126.93,10.0,L,4.4444444444444455,0.10917030567685587,4.634146341463415,49.0,0.8333333333333333,8.333333333333332
12364,22477M,22477,M,-1,Nike,0.0,2.2857142857142856,schwarz,8.125,5.7142857142857135,2017/10/1,126.93,10.0,M,3.333333333333333,0.08733624454148471,4.634146341463415,79.0,2.5,25.0
12365,22477S,22477,S,-1,Nike,0.0,2.2857142857142856,schwarz,8.125,5.7142857142857135,2017/10/1,126.93,10.0,S,2.2222222222222223,0.0,4.634146341463415,32.0,0.8333333333333333,8.333333333333332
12366,22477XL,22477,XL,-1,Nike,0.0,2.2857142857142856,schwarz,8.125,5.7142857142857135,2017/10/1,126.93,10.0,XL,5.5555555555555545,0.0,4.634146341463415,19.0,0.0,0.0
12367,2248244,22482,44,-1,Jordan,6.4,4.571428571428571,beige,0.0,5.7142857142857135,2017/10/1,139.63,10.0,44,4.4444444444444455,0.0,7.073170731707316,2.0,0.0,0.0
12368,"2248244,5",22482,"44,5",-1,Jordan,6.4,4.571428571428571,beige,0.0,5.7142857142857135,2017/10/1,139.63,10.0,"44,5",4.4444444444444455,0.0,7.073170731707316,1.0,0.0,0.0
12369,2248245,22482,45,-1,Jordan,6.4,4.571428571428571,beige,0.0,5.7142857142857135,2017/10/1,139.63,10.0,45,5.5555555555555545,0.0,7.073170731707316,2.0,0.0,0.0
12370,22483M,22483,M,4,Nike,0.0,2.2857142857142856,schwarz,8.125,5.7142857142857135,2017/10/1,63.43,5.0,M,3.333333333333333,0.0,2.6829268292682933,22.0,0.0,0.0
12371,22483S,22483,S,4,Nike,0.0,2.2857142857142856,schwarz,8.125,5.7142857142857135,2017/10/1,63.43,5.0,S,2.2222222222222223,0.0,2.6829268292682933,11.0,0.0,0.0
12372,22483XL,22483,XL,4,Nike,0.0,2.2857142857142856,schwarz,8.125,5.7142857142857135,2017/10/1,63.43,5.0,XL,5.5555555555555545,0.0,2.6829268292682933,5.0,0.0,0.0
12373,2248638,22486,38,10,Nike,0.0,10.0,gruen,3.75,0.0,2017/10/1,69.78,5.0,38,2.2222222222222223,0.0,0.4878048780487805,10.0,0.0,0.0
12374,2249044,22490,44,3,Nike,0.0,0.0,schwarz,8.125,0.0,2018/1/24,82.48,5.0,44,4.4444444444444455,0.0,0.7317073170731707,1.0,0.0,0.0
12375,"2249044,5",22490,"44,5",3,Nike,0.0,0.0,schwarz,8.125,0.0,2018/1/24,82.48,5.0,"44,5",4.4444444444444455,0.08733624454148471,0.7317073170731707,1.0,0.0,0.0
12376,2249045,22490,45,3,Nike,0.0,0.0,schwarz,8.125,0.0,2018/1/24,82.48,5.0,45,5.5555555555555545,0.06550218340611354,0.7317073170731707,1.0,0.0,0.0
12377,2249241 715827883/2,22492,41 1/3,32,adidas,1.6,4.571428571428571,khaki,4.375,5.7142857142857135,2017/10/1,126.93,10.0,41.3,3.333333333333333,0.0,7.073170731707316,1.0,0.0,0.0
12378,22498L ( 152-158 ),22498,L ( 152-158 ),0,Nike,0.0,1.4285714285714284,gruen,3.75,0.0,2017/10/1,25.33,0.0,L,4.4444444444444455,0.021834061135371174,4.390243902439025,3.0,0.0,0.0
12379,22505L,22505,L,17,adidas,1.6,8.857142857142858,gruen,3.75,10.0,2017/11/17,44.38,2.5,L,4.4444444444444455,0.04366812227074236,,26.0,0.8333333333333333,8.333333333333332
12380,22505M,22505,M,17,adidas,1.6,8.857142857142858,gruen,3.75,10.0,2017/11/17,44.38,2.5,M,3.333333333333333,0.10917030567685587,,42.0,0.8333333333333333,8.333333333333332
12381,22505S,22505,S,17,adidas,1.6,8.857142857142858,gruen,3.75,10.0,2017/11/17,44.38,2.5,S,2.2222222222222223,0.021834061135371174,,6.0,0.0,0.0
12382,22505XL,22505,XL,17,adidas,1.6,8.857142857142858,gruen,3.75,10.0,2017/11/17,44.38,2.5,XL,5.5555555555555545,0.04366812227074236,,5.0,0.0,0.0
12383,22508M,22508,M,1,Jako,6.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,31.68,2.5,M,3.333333333333333,0.0,1.2195121951219512,1.0,0.0,0.0
12384,22510M,22510,M,7,Nike,0.0,1.4285714285714284,rot,7.5,0.0,2017/10/1,38.03,2.5,M,3.333333333333333,0.0,4.390243902439025,6.0,0.0,0.0
12385,22514L,22514,L,0,PUMA,1.2,1.4285714285714284,blau,1.875,0.0,2017/10/1,22.79,0.0,L,4.4444444444444455,0.021834061135371174,1.2195121951219512,3.0,0.0,0.0
12386,225152XL,22515,2XL,-1,Jako,6.0,8.857142857142858,gruen,3.75,10.0,2017/10/1,44.38,2.5,XXL,6.666666666666666,0.0,,1.0,0.0,0.0
12387,22515L,22515,L,-1,Jako,6.0,8.857142857142858,gruen,3.75,10.0,2017/10/1,44.38,2.5,L,4.4444444444444455,0.0,,5.0,0.0,0.0
12388,22515M,22515,M,-1,Jako,6.0,8.857142857142858,gruen,3.75,10.0,2017/10/1,44.38,2.5,M,3.333333333333333,0.0,,5.0,0.0,0.0
12389,22515S,22515,S,-1,Jako,6.0,8.857142857142858,gruen,3.75,10.0,2017/10/1,44.38,2.5,S,2.2222222222222223,0.0,,1.0,0.0,0.0
12390,22515XL,22515,XL,-1,Jako,6.0,8.857142857142858,gruen,3.75,10.0,2017/10/1,44.38,2.5,XL,5.5555555555555545,0.0,,3.0,0.0,0.0
12391,2251840,22518,40,11,adidas,1.6,0.0,gold,1.25,0.0,2017/10/1,101.53,7.5,40,3.333333333333333,0.0,0.0,1.0,0.0,0.0
12392,2252034,22520,34,10,Nike,0.0,10.0,schwarz,8.125,0.0,2017/10/1,63.43,5.0,34,1.1111111111111112,0.0,0.0,1.0,0.0,0.0
12393,225224XL,22522,4XL,-1,Jako,6.0,1.4285714285714284,grau,3.125,0.0,2017/10/1,38.03,2.5,XXXXL,8.888888888888891,0.0,3.1707317073170733,2.0,0.0,0.0
12394,22522L,22522,L,25,Jako,6.0,1.4285714285714284,grau,3.125,0.0,2017/10/1,38.03,2.5,L,4.4444444444444455,0.0,3.1707317073170733,5.0,0.0,0.0
12395,22522M,22522,M,25,Jako,6.0,1.4285714285714284,grau,3.125,0.0,2017/10/1,38.03,2.5,M,3.333333333333333,0.0,3.1707317073170733,2.0,0.0,0.0
12396,22522XL,22522,XL,25,Jako,6.0,1.4285714285714284,grau,3.125,0.0,2017/10/1,38.03,2.5,XL,5.5555555555555545,0.0,3.1707317073170733,1.0,0.0,0.0
12397,22523128,22523,128,34,adidas,1.6,8.857142857142858,schwarz,8.125,10.0,2017/11/21,31.68,2.5,128,2.2222222222222223,0.0,,4.0,0.0,0.0
12398,22523140,22523,140,34,adidas,1.6,8.857142857142858,schwarz,8.125,10.0,2017/11/21,31.68,2.5,140,3.333333333333333,0.15283842794759825,,5.0,0.0,0.0
12399,22523152,22523,152,34,adidas,1.6,8.857142857142858,schwarz,8.125,10.0,2017/11/21,31.68,2.5,XL,5.5555555555555545,0.3275109170305677,,28.0,0.8333333333333333,8.333333333333332
12400,22523164,22523,164,34,adidas,1.6,8.857142857142858,schwarz,8.125,10.0,2017/11/21,31.68,2.5,XXXL,7.777777777777778,0.7423580786026202,,54.0,1.6666666666666663,16.666666666666664
12401,22524S,22524,S,7,adidas,1.6,1.4285714285714284,blau,1.875,0.0,2017/10/1,38.03,2.5,S,2.2222222222222223,0.0,4.390243902439025,1.0,0.0,0.0
12402,22524XL,22524,XL,7,adidas,1.6,1.4285714285714284,blau,1.875,0.0,2017/10/1,38.03,2.5,XL,5.5555555555555545,0.0,4.390243902439025,4.0,0.0,0.0
12403,225302XL,22530,2XL,0,adidas,1.6,1.4285714285714284,blau,1.875,0.0,2017/10/1,29.14,0.0,XXL,6.666666666666666,0.0,4.390243902439025,4.0,0.0,0.0
12404,22530L,22530,L,0,adidas,1.6,1.4285714285714284,blau,1.875,0.0,2017/10/1,29.14,0.0,L,4.4444444444444455,0.021834061135371174,4.390243902439025,10.0,0.0,0.0
12405,22530XL,22530,XL,0,adidas,1.6,1.4285714285714284,blau,1.875,0.0,2017/10/1,29.14,0.0,XL,5.5555555555555545,0.0,4.390243902439025,9.0,0.0,0.0
12406,225312XL,22531,2XL,3,adidas,1.6,1.4285714285714284,rot,7.5,0.0,2017/11/8,57.08,5.0,XXL,6.666666666666666,0.0,2.6829268292682933,1.0,0.0,0.0
12407,22531L,22531,L,3,adidas,1.6,1.4285714285714284,rot,7.5,0.0,2017/11/8,57.08,5.0,L,4.4444444444444455,0.04366812227074236,2.6829268292682933,4.0,0.0,0.0
12408,22531M,22531,M,3,adidas,1.6,1.4285714285714284,rot,7.5,0.0,2017/11/8,57.08,5.0,M,3.333333333333333,0.04366812227074236,2.6829268292682933,4.0,0.0,0.0
12409,22531S,22531,S,3,adidas,1.6,1.4285714285714284,rot,7.5,0.0,2017/11/8,57.08,5.0,S,2.2222222222222223,0.021834061135371174,2.6829268292682933,1.0,0.0,0.0
12410,22531XL,22531,XL,3,adidas,1.6,1.4285714285714284,rot,7.5,0.0,2017/11/8,57.08,5.0,XL,5.5555555555555545,0.0,2.6829268292682933,4.0,0.0,0.0
12411,225322XL,22532,2XL,7,Nike,0.0,1.4285714285714284,grau,3.125,0.0,2017/10/1,44.38,2.5,XXL,6.666666666666666,0.06550218340611354,4.878048780487805,7.0,0.0,0.0
12412,22532L,22532,L,7,Nike,0.0,1.4285714285714284,grau,3.125,0.0,2017/10/1,44.38,2.5,L,4.4444444444444455,0.15283842794759825,4.878048780487805,20.0,0.0,0.0
12413,22532M,22532,M,7,Nike,0.0,1.4285714285714284,grau,3.125,0.0,2017/10/1,44.38,2.5,M,3.333333333333333,0.6113537117903929,4.878048780487805,37.0,0.8333333333333333,8.333333333333332
12414,22532S,22532,S,7,Nike,0.0,1.4285714285714284,grau,3.125,0.0,2017/10/1,44.38,2.5,S,2.2222222222222223,0.021834061135371174,4.878048780487805,14.0,0.0,0.0
12415,22532XL,22532,XL,7,Nike,0.0,1.4285714285714284,grau,3.125,0.0,2017/10/1,44.38,2.5,XL,5.5555555555555545,0.04366812227074236,4.878048780487805,12.0,0.0,0.0
12416,22533140,22533,140,0,PUMA,1.2,1.4285714285714284,weiss,10.0,0.0,2017/10/1,22.79,0.0,140,3.333333333333333,0.021834061135371174,1.2195121951219512,1.0,0.0,0.0
12417,22535L,22535,L,3,Nike,0.0,1.4285714285714284,gruen,3.75,0.0,2017/10/1,82.48,5.0,L,4.4444444444444455,0.021834061135371174,4.390243902439025,8.0,0.0,0.0
12418,22535M,22535,M,3,Nike,0.0,1.4285714285714284,gruen,3.75,0.0,2017/10/1,82.48,5.0,M,3.333333333333333,0.021834061135371174,4.390243902439025,6.0,0.0,0.0
12419,22537L,22537,L,7,Uhlsport,2.0,1.4285714285714284,grau,3.125,0.0,2017/10/1,35.49,2.5,L,4.4444444444444455,0.0,3.1707317073170733,1.0,0.0,0.0
12420,2254041 - 44,22540,41 - 44,0,Uhlsport,2.0,1.4285714285714284,grau,3.125,0.0,2017/10/1,16.44,0.0,L,4.4444444444444455,0.0,2.4390243902439024,5.0,0.0,0.0
12421,22541M ( 140-152 ),22541,M ( 140-152 ),3,Nike,0.0,1.4285714285714284,gelb,0.625,0.0,2017/10/1,50.73,5.0,M,3.333333333333333,0.0,6.097560975609755,2.0,0.0,0.0
12422,22542L,22542,L,35,Nike,0.0,2.2857142857142856,blau,1.875,5.7142857142857135,2017/10/1,228.53,10.0,L,4.4444444444444455,0.0,4.634146341463415,5.0,0.0,0.0
12423,22543M,22543,M,-1,PUMA,1.2,2.2857142857142856,weiss,10.0,5.7142857142857135,2017/10/1,25.33,0.0,M,3.333333333333333,0.0,5.365853658536587,1.0,0.0,0.0
12424,22544L ( 152-158 ),22544,L ( 152-158 ),0,Nike,0.0,1.4285714285714284,weiss,10.0,0.0,2017/10/1,18.98,0.0,L,4.4444444444444455,0.0,5.365853658536587,26.0,0.8333333333333333,8.333333333333332
12425,22544M ( 140-152 ),22544,M ( 140-152 ),0,Nike,0.0,1.4285714285714284,weiss,10.0,0.0,2017/10/1,18.98,0.0,M,3.333333333333333,0.0,5.365853658536587,11.0,0.0,0.0
12426,22544S ( 128-140 ),22544,S ( 128-140 ),0,Nike,0.0,1.4285714285714284,weiss,10.0,0.0,2017/10/1,18.98,0.0,S,2.2222222222222223,0.0,5.365853658536587,3.0,0.0,0.0
12427,22544XL ( 158-170 ),22544,XL ( 158-170 ),0,Nike,0.0,1.4285714285714284,weiss,10.0,0.0,2017/10/1,18.98,0.0,XL,5.5555555555555545,0.08733624454148471,5.365853658536587,51.0,1.6666666666666663,16.666666666666664
12428,22546140,22546,140,7,PUMA,1.2,1.4285714285714284,blau,1.875,0.0,2017/10/1,38.03,2.5,140,3.333333333333333,0.06550218340611354,3.1707317073170733,5.0,0.0,0.0
12429,22546176,22546,176,7,PUMA,1.2,1.4285714285714284,blau,1.875,0.0,2017/10/1,38.03,2.5,176,4.4444444444444455,0.0,3.1707317073170733,6.0,0.0,0.0
12430,22548L,22548,L,31,Nike,0.0,4.0,grau,3.125,10.0,2018/1/18,31.68,2.5,L,4.4444444444444455,0.0,,2.0,0.0,0.0
12431,22549S,22549,S,9,Nike,0.0,2.2857142857142856,schwarz,8.125,5.7142857142857135,2017/10/1,63.43,5.0,S,2.2222222222222223,0.0,9.51219512195122,1.0,0.0,0.0
12432,22549XL,22549,XL,9,Nike,0.0,2.2857142857142856,schwarz,8.125,5.7142857142857135,2017/10/1,63.43,5.0,XL,5.5555555555555545,0.0,9.51219512195122,2.0,0.0,0.0
12433,2255033,22550,33,10,Nike,0.0,10.0,rot,7.5,0.0,2017/10/1,69.78,5.0,33,1.1111111111111112,0.0,0.0,2.0,0.0,0.0
12434,"2255033,5",22550,"33,5",10,Nike,0.0,10.0,rot,7.5,0.0,2017/10/1,69.78,5.0,"33,5",0.0,0.0,0.0,1.0,0.0,0.0
12435,2255034,22550,34,10,Nike,0.0,10.0,rot,7.5,0.0,2017/10/1,69.78,5.0,34,1.1111111111111112,0.0,0.0,1.0,0.0,0.0
12436,2255036,22550,36,10,Nike,0.0,10.0,rot,7.5,0.0,2017/10/1,69.78,5.0,36,1.1111111111111112,0.0,0.0,1.0,0.0,0.0
12437,"2255037,5",22550,"37,5",10,Nike,0.0,10.0,rot,7.5,0.0,2017/10/1,69.78,5.0,"37,5",2.2222222222222223,0.0,0.0,1.0,0.0,0.0
12438,2255038,22550,38,10,Nike,0.0,10.0,rot,7.5,0.0,2017/10/1,69.78,5.0,38,2.2222222222222223,0.0,0.0,1.0,0.0,0.0
12439,"2255038,5",22550,"38,5",10,Nike,0.0,10.0,rot,7.5,0.0,2017/10/1,69.78,5.0,"38,5",2.2222222222222223,0.021834061135371174,0.0,1.0,0.0,0.0
12440,22553L ( 42-46 ),22553,L ( 42-46 ),0,Nike,0.0,1.4285714285714284,rot,7.5,0.0,2017/10/1,12.63,0.0,L,4.4444444444444455,0.13100436681222707,1.951219512195122,182.0,4.166666666666667,41.66666666666667
12441,22553M ( 38-42 ),22553,M ( 38-42 ),0,Nike,0.0,1.4285714285714284,rot,7.5,0.0,2017/10/1,12.63,0.0,M,3.333333333333333,0.480349344978166,1.951219512195122,139.0,3.333333333333333,33.33333333333333
12442,22553S ( 34-38 ),22553,S ( 34-38 ),0,Nike,0.0,1.4285714285714284,rot,7.5,0.0,2017/10/1,12.63,0.0,S,2.2222222222222223,0.0,1.951219512195122,21.0,0.0,0.0
12443,22553XL (46-50 ),22553,XL (46-50 ),0,Nike,0.0,1.4285714285714284,rot,7.5,0.0,2017/10/1,12.63,0.0,XL,5.5555555555555545,0.04366812227074236,1.951219512195122,17.0,0.0,0.0
12444,22556L,22556,L,17,Uhlsport,2.0,8.857142857142858,grau,3.125,10.0,2017/10/1,44.38,2.5,L,4.4444444444444455,0.0,,6.0,0.0,0.0
12445,22559XL ( 158-170 ),22559,XL ( 158-170 ),0,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,25.33,0.0,XL,5.5555555555555545,0.0,1.2195121951219512,3.0,0.0,0.0
12446,22560152,22560,152,3,adidas,1.6,1.4285714285714284,schwarz,8.125,0.0,2017/11/2,50.73,5.0,XL,5.5555555555555545,0.0,3.1707317073170733,10.0,0.0,0.0
12447,22560164,22560,164,3,adidas,1.6,1.4285714285714284,schwarz,8.125,0.0,2017/11/2,50.73,5.0,XXXL,7.777777777777778,0.0,3.1707317073170733,10.0,0.0,0.0
12448,22561L,22561,L,7,Nike,0.0,1.4285714285714284,gold,1.25,0.0,2017/10/1,31.68,2.5,L,4.4444444444444455,0.0,4.390243902439025,1.0,0.0,0.0
12449,22561M,22561,M,7,Nike,0.0,1.4285714285714284,gold,1.25,0.0,2017/10/1,31.68,2.5,M,3.333333333333333,0.0,4.390243902439025,3.0,0.0,0.0
12450,22561S,22561,S,7,Nike,0.0,1.4285714285714284,gold,1.25,0.0,2017/10/1,31.68,2.5,S,2.2222222222222223,0.0,4.390243902439025,1.0,0.0,0.0
12451,2256544,22565,44,16,Diadora,4.4,4.571428571428571,weiss,10.0,5.7142857142857135,2017/10/1,126.93,10.0,44,4.4444444444444455,0.0,7.073170731707316,1.0,0.0,0.0
