,key,pid,size,Cluster,brand,brand_code,category,color,color_code,mainCategory,releaseDate,rrp,rrp_range,size_normalization,size_range,stock,subCategory,total_sales,total_sales_range,total_sales_range2
9974,1996340,19963.0,40,21,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,279.33,10.0,40,3.333333333333333,0.0,0.0,6.0,0.0,0.0
9975,"1996340,5",19963.0,"40,5",21,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,279.33,10.0,"40,5",3.333333333333333,0.021834061135371174,0.0,13.0,0.0,0.0
9976,1996341,19963.0,41,21,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,279.33,10.0,41,3.333333333333333,0.021834061135371174,0.0,19.0,0.0,0.0
9977,"1996342,5",19963.0,"42,5",21,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,279.33,10.0,"42,5",3.333333333333333,0.0,0.0,20.0,0.0,0.0
9978,"1996344,5",19963.0,"44,5",17,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,279.33,10.0,"44,5",4.4444444444444455,0.0,0.0,30.0,0.8333333333333333,4.166666666666666
9979,"1996345,5",19963.0,"45,5",22,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,279.33,10.0,"45,5",5.5555555555555545,0.0,0.0,26.0,0.8333333333333333,4.166666666666666
9980,1996347,19963.0,47,286,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,279.33,10.0,47,6.666666666666666,0.0,0.0,19.0,0.0,0.0
9981,199642XL,19964.0,2XL,293,PUMA,1.2,1.4285714285714284,blau,1.875,0.0,2017/10/1,50.73,5.0,XXL,6.666666666666666,0.0,2.6829268292682933,1.0,0.0,0.0
9982,19964L,19964.0,L,171,PUMA,1.2,1.4285714285714284,blau,1.875,0.0,2017/10/1,50.73,5.0,L,4.4444444444444455,0.0,2.6829268292682933,7.0,0.0,0.0
9983,19966152,19966.0,152,92,PUMA,1.2,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,44.38,2.5,XL,5.5555555555555545,0.021834061135371174,2.6829268292682933,10.0,0.0,0.0
9984,1996939,19969.0,39,345,Nike,0.0,0.0,schwarz,8.125,0.0,2017/12/20,114.23,7.5,39,3.333333333333333,0.04366812227074236,8.78048780487805,2.0,0.0,0.0
9985,1996940,19969.0,40,345,Nike,0.0,0.0,schwarz,8.125,0.0,2017/12/20,114.23,7.5,40,3.333333333333333,0.0,8.78048780487805,2.0,0.0,0.0
9986,"1996940,5",19969.0,"40,5",345,Nike,0.0,0.0,schwarz,8.125,0.0,2017/12/20,114.23,7.5,"40,5",3.333333333333333,0.06550218340611354,8.78048780487805,2.0,0.0,0.0
9987,1996941,19969.0,41,345,Nike,0.0,0.0,schwarz,8.125,0.0,2017/12/20,114.23,7.5,41,3.333333333333333,0.0,8.78048780487805,2.0,0.0,0.0
9988,1996942,19969.0,42,151,Nike,0.0,0.0,schwarz,8.125,0.0,2017/12/20,114.23,7.5,42,4.4444444444444455,0.04366812227074236,8.78048780487805,11.0,0.0,0.0
9989,"1996942,5",19969.0,"42,5",345,Nike,0.0,0.0,schwarz,8.125,0.0,2017/12/20,114.23,7.5,"42,5",3.333333333333333,0.021834061135371174,8.78048780487805,7.0,0.0,0.0
9990,1996943,19969.0,43,151,Nike,0.0,0.0,schwarz,8.125,0.0,2017/12/20,114.23,7.5,43,4.4444444444444455,0.06550218340611354,8.78048780487805,10.0,0.0,0.0
9991,1996944,19969.0,44,151,Nike,0.0,0.0,schwarz,8.125,0.0,2017/12/20,114.23,7.5,44,4.4444444444444455,0.19650655021834065,8.78048780487805,8.0,0.0,0.0
9992,"1996944,5",19969.0,"44,5",151,Nike,0.0,0.0,schwarz,8.125,0.0,2017/12/20,114.23,7.5,"44,5",4.4444444444444455,0.15283842794759825,8.78048780487805,12.0,0.0,0.0
9993,1996945,19969.0,45,346,Nike,0.0,0.0,schwarz,8.125,0.0,2017/12/20,114.23,7.5,45,5.5555555555555545,0.021834061135371174,8.78048780487805,4.0,0.0,0.0
9994,"1996945,5",19969.0,"45,5",346,Nike,0.0,0.0,schwarz,8.125,0.0,2017/12/20,114.23,7.5,"45,5",5.5555555555555545,0.04366812227074236,8.78048780487805,4.0,0.0,0.0
9995,1996946,19969.0,46,346,Nike,0.0,0.0,schwarz,8.125,0.0,2017/12/20,114.23,7.5,46,5.5555555555555545,0.04366812227074236,8.78048780487805,6.0,0.0,0.0
9996,1996947,19969.0,47,347,Nike,0.0,0.0,schwarz,8.125,0.0,2017/12/20,114.23,7.5,47,6.666666666666666,0.021834061135371174,8.78048780487805,6.0,0.0,0.0
9997,"1996947,5",19969.0,"47,5",347,Nike,0.0,0.0,schwarz,8.125,0.0,2017/12/20,114.23,7.5,"47,5",6.666666666666666,0.04366812227074236,8.78048780487805,1.0,0.0,0.0
9998,199702XL,19970.0,2XL,288,Uhlsport,2.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,44.38,2.5,XXL,6.666666666666666,0.0,3.1707317073170733,1.0,0.0,0.0
9999,199753 ( 39-42 ),19975.0,3 ( 39-42 ),243,PUMA,1.2,1.4285714285714284,rot,7.5,0.0,2017/11/20,10.09,0.0,L,4.4444444444444455,0.021834061135371174,2.4390243902439024,9.0,0.0,0.0
10000,199754 ( 43-46 ),19975.0,4 ( 43-46 ),315,PUMA,1.2,1.4285714285714284,rot,7.5,0.0,2017/11/20,10.09,0.0,XL,5.5555555555555545,0.21834061135371174,2.4390243902439024,17.0,0.0,0.0
10001,199755 ( 47-49 ),19975.0,5 ( 47-49 ),244,PUMA,1.2,1.4285714285714284,rot,7.5,0.0,2017/11/20,10.09,0.0,XXL,6.666666666666666,0.0,2.4390243902439024,5.0,0.0,0.0
10002,199772XL,19977.0,2XL,282,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/11/21,50.73,5.0,XXL,6.666666666666666,0.0,3.1707317073170733,1.0,0.0,0.0
10003,19977L,19977.0,L,13,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/11/21,50.73,5.0,L,4.4444444444444455,0.24017467248908295,3.1707317073170733,20.0,0.0,0.0
10004,19977M,19977.0,M,56,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/11/21,50.73,5.0,M,3.333333333333333,0.8296943231441047,3.1707317073170733,25.0,0.0,0.0
10005,19977S,19977.0,S,239,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/11/21,50.73,5.0,S,2.2222222222222223,0.0,3.1707317073170733,20.0,0.0,0.0
10006,19977XL,19977.0,XL,14,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/11/21,50.73,5.0,XL,5.5555555555555545,0.06550218340611354,3.1707317073170733,2.0,0.0,0.0
10007,1998246 2/3,19982.0,46 2/3,277,adidas,1.6,0.0,gelb,0.625,0.0,2017/10/1,88.83,7.5,46.7,5.5555555555555545,0.0,0.0,2.0,0.0,0.0
10008,19983L,19983.0,L,-1,Uhlsport,2.0,6.2857142857142865,schwarz,8.125,10.0,2017/10/1,63.43,5.0,L,4.4444444444444455,0.0,,4.0,0.0,0.0
10009,19983M,19983.0,M,-1,Uhlsport,2.0,6.2857142857142865,schwarz,8.125,10.0,2017/10/1,63.43,5.0,M,3.333333333333333,0.0,,2.0,0.0,0.0
10010,19983XL,19983.0,XL,-1,Uhlsport,2.0,6.2857142857142865,schwarz,8.125,10.0,2017/10/1,63.43,5.0,XL,5.5555555555555545,0.0,,3.0,0.0,0.0
10011,19984L,19984.0,L,-1,Jako,6.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,101.53,7.5,L,4.4444444444444455,0.0,5.609756097560977,12.0,0.0,0.0
10012,19984M,19984.0,M,-1,Jako,6.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,101.53,7.5,M,3.333333333333333,0.0,5.609756097560977,8.0,0.0,0.0
10013,19984S,19984.0,S,-1,Jako,6.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,101.53,7.5,S,2.2222222222222223,0.0,5.609756097560977,8.0,0.0,0.0
10014,19984XL,19984.0,XL,-1,Jako,6.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,101.53,7.5,XL,5.5555555555555545,0.0,5.609756097560977,15.0,0.0,0.0
10015,19986L,19986.0,L,-1,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,31.68,2.5,L,4.4444444444444455,0.0,1.2195121951219512,11.0,0.0,0.0
10016,19986M,19986.0,M,445,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,31.68,2.5,M,3.333333333333333,0.021834061135371174,1.2195121951219512,3.0,0.0,0.0
10017,19986S,19986.0,S,509,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,31.68,2.5,S,2.2222222222222223,0.0,1.2195121951219512,2.0,0.0,0.0
10018,"1998742,5",19987.0,"42,5",329,Nike,0.0,0.0,blau,1.875,0.0,2017/10/1,368.23,10.0,"42,5",3.333333333333333,0.021834061135371174,0.0,2.0,0.0,0.0
10019,1998744,19987.0,44,51,Nike,0.0,0.0,blau,1.875,0.0,2017/10/1,368.23,10.0,44,4.4444444444444455,0.0,0.0,4.0,0.0,0.0
10020,19988M,19988.0,M,-1,Uhlsport,2.0,8.857142857142858,gruen,3.75,10.0,2017/10/1,44.38,2.5,M,3.333333333333333,0.0,,7.0,0.0,0.0
10021,19988XL,19988.0,XL,-1,Uhlsport,2.0,8.857142857142858,gruen,3.75,10.0,2017/10/1,44.38,2.5,XL,5.5555555555555545,0.0,,2.0,0.0,0.0
10022,1999038 2/3,19990.0,38 2/3,420,adidas,1.6,9.714285714285714,schwarz,8.125,5.7142857142857135,2017/10/1,114.23,7.5,38.7,3.333333333333333,0.0,7.073170731707316,1.0,0.0,0.0
10023,19991L,19991.0,L,279,Uhlsport,2.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,31.68,2.5,L,4.4444444444444455,0.0,4.390243902439025,15.0,0.0,0.0
10024,199922XL,19992.0,2XL,-1,adidas,1.6,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,63.43,5.0,XXL,6.666666666666666,0.0,9.024390243902438,1.0,0.0,0.0
10025,19992L,19992.0,L,-1,adidas,1.6,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,63.43,5.0,L,4.4444444444444455,0.10917030567685587,9.024390243902438,4.0,0.0,0.0
10026,19992M,19992.0,M,-1,adidas,1.6,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,63.43,5.0,M,3.333333333333333,0.04366812227074236,9.024390243902438,5.0,0.0,0.0
10027,19992XL,19992.0,XL,-1,adidas,1.6,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,63.43,5.0,XL,5.5555555555555545,0.021834061135371174,9.024390243902438,3.0,0.0,0.0
10028,1999936,19999.0,36,24,adidas,1.6,10.0,schwarz,8.125,0.0,2017/11/23,82.48,5.0,36,1.1111111111111112,0.0,0.4878048780487805,1.0,0.0,0.0
10029,20000164,20000.0,164,-1,Uhlsport,2.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,101.53,7.5,XXXL,7.777777777777778,0.0,5.609756097560977,1.0,0.0,0.0
10030,"2000136,5",20001.0,"36,5",428,Nike,0.0,10.0,blau,1.875,0.0,2017/10/1,88.83,7.5,"36,5",1.1111111111111112,0.021834061135371174,0.0,4.0,0.0,0.0
10031,"2000138,5",20001.0,"38,5",15,Nike,0.0,10.0,blau,1.875,0.0,2017/10/1,88.83,7.5,"38,5",2.2222222222222223,0.021834061135371174,0.0,3.0,0.0,0.0
10032,"2000240,5",20002.0,"40,5",21,Nike,0.0,0.0,rot,7.5,0.0,2017/10/1,222.18,10.0,"40,5",3.333333333333333,0.0,0.4878048780487805,10.0,0.0,0.0
10033,2000241,20002.0,41,21,Nike,0.0,0.0,rot,7.5,0.0,2017/10/1,222.18,10.0,41,3.333333333333333,0.0,0.4878048780487805,5.0,0.0,0.0
10034,"2000242,5",20002.0,"42,5",21,Nike,0.0,0.0,rot,7.5,0.0,2017/10/1,222.18,10.0,"42,5",3.333333333333333,0.0,0.4878048780487805,12.0,0.0,0.0
10035,2000243,20002.0,43,17,Nike,0.0,0.0,rot,7.5,0.0,2017/10/1,222.18,10.0,43,4.4444444444444455,0.0,0.4878048780487805,20.0,0.0,0.0
10036,20007L,20007.0,L,226,Nike,0.0,1.4285714285714284,weiss,10.0,0.0,2017/11/22,44.38,2.5,L,4.4444444444444455,0.04366812227074236,4.878048780487805,3.0,0.0,0.0
10037,20007M,20007.0,M,227,Nike,0.0,1.4285714285714284,weiss,10.0,0.0,2017/11/22,44.38,2.5,M,3.333333333333333,0.10917030567685587,4.878048780487805,3.0,0.0,0.0
10038,20007XL,20007.0,XL,231,Nike,0.0,1.4285714285714284,weiss,10.0,0.0,2017/11/22,44.38,2.5,XL,5.5555555555555545,0.0,4.878048780487805,1.0,0.0,0.0
10039,2001140,20011.0,40,443,adidas,1.6,4.571428571428571,khaki,4.375,5.7142857142857135,2017/10/1,139.63,10.0,40,3.333333333333333,0.0,7.073170731707316,2.0,0.0,0.0
10040,2001144 2/3,20011.0,44 2/3,153,adidas,1.6,4.571428571428571,khaki,4.375,5.7142857142857135,2017/10/1,139.63,10.0,44.7,4.4444444444444455,0.0,7.073170731707316,5.0,0.0,0.0
10041,20017L,20017.0,L,-1,Nike,0.0,2.2857142857142856,grau,3.125,5.7142857142857135,2017/10/1,101.53,7.5,L,4.4444444444444455,0.13100436681222707,7.804878048780488,80.0,2.5,12.5
10042,20017M,20017.0,M,-1,Nike,0.0,2.2857142857142856,grau,3.125,5.7142857142857135,2017/10/1,101.53,7.5,M,3.333333333333333,0.21834061135371174,7.804878048780488,148.0,3.333333333333333,16.666666666666664
10043,20017S,20017.0,S,328,Nike,0.0,2.2857142857142856,grau,3.125,5.7142857142857135,2017/10/1,101.53,7.5,S,2.2222222222222223,0.021834061135371174,7.804878048780488,46.0,0.8333333333333333,4.166666666666666
10044,20017XL,20017.0,XL,44,Nike,0.0,2.2857142857142856,grau,3.125,5.7142857142857135,2017/10/1,101.53,7.5,XL,5.5555555555555545,0.021834061135371174,7.804878048780488,23.0,0.0,0.0
10045,2002238/40 ( M / L ),20022.0,38/40 ( M / L ),424,Jako,6.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,24.06,0.0,M/L,3.333333333333333,0.0,4.390243902439025,2.0,0.0,0.0
10046,20023XL,20023.0,XL,88,PUMA,1.2,4.0,rot,7.5,10.0,2017/10/1,31.68,2.5,XL,5.5555555555555545,0.0,,7.0,0.0,0.0
10047,200252XL,20025.0,2XL,461,Nike,0.0,8.857142857142858,blau,1.875,10.0,2017/10/1,44.38,2.5,XXL,6.666666666666666,0.0,,3.0,0.0,0.0
10048,20025L,20025.0,L,-1,Nike,0.0,8.857142857142858,blau,1.875,10.0,2017/10/1,44.38,2.5,L,4.4444444444444455,0.6331877729257641,,101.0,3.333333333333333,16.666666666666664
10049,20025M,20025.0,M,-1,Nike,0.0,8.857142857142858,blau,1.875,10.0,2017/10/1,44.38,2.5,M,3.333333333333333,0.04366812227074236,,163.0,4.166666666666667,20.833333333333336
10050,20025S,20025.0,S,-1,Nike,0.0,8.857142857142858,blau,1.875,10.0,2017/10/1,44.38,2.5,S,2.2222222222222223,0.0,,51.0,1.6666666666666663,8.333333333333332
10051,20025XL,20025.0,XL,397,Nike,0.0,8.857142857142858,blau,1.875,10.0,2017/10/1,44.38,2.5,XL,5.5555555555555545,0.0,,39.0,0.8333333333333333,4.166666666666666
10052,20028L,20028.0,L,-1,Erima,4.8,4.0,blau,1.875,10.0,2017/10/1,31.68,2.5,L,4.4444444444444455,0.04366812227074236,,2.0,0.0,0.0
10053,20028M,20028.0,M,-1,Erima,4.8,4.0,blau,1.875,10.0,2017/10/1,31.68,2.5,M,3.333333333333333,0.021834061135371174,,8.0,0.0,0.0
10054,2003340,20033.0,40,98,adidas,1.6,0.0,blau,1.875,0.0,2017/10/1,380.93,10.0,40,3.333333333333333,0.0,0.0,3.0,0.0,0.0
10055,2003340 2/3,20033.0,40 2/3,98,adidas,1.6,0.0,blau,1.875,0.0,2017/10/1,380.93,10.0,40.7,3.333333333333333,0.0,0.0,1.0,0.0,0.0
10056,2003341 1/3,20033.0,41 1/3,98,adidas,1.6,0.0,blau,1.875,0.0,2017/10/1,380.93,10.0,41.3,3.333333333333333,0.0,0.0,3.0,0.0,0.0
10057,2003345 1/3,20033.0,45 1/3,102,adidas,1.6,0.0,blau,1.875,0.0,2017/10/1,380.93,10.0,45.3,5.5555555555555545,0.0,0.0,1.0,0.0,0.0
10058,200364 ( 39-42 ),20036.0,4 ( 39-42 ),96,Jako,6.0,1.4285714285714284,rot,7.5,0.0,2017/10/1,10.09,0.0,L,4.4444444444444455,0.04366812227074236,2.4390243902439024,11.0,0.0,0.0
10059,200365 ( 43-46 ),20036.0,5 ( 43-46 ),97,Jako,6.0,1.4285714285714284,rot,7.5,0.0,2017/10/1,10.09,0.0,XL,5.5555555555555545,0.0,2.4390243902439024,25.0,0.0,0.0
10060,200422 ( 37-39 ),20042.0,2 ( 37-39 ),242,adidas,1.6,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,12.63,0.0,M,3.333333333333333,0.0,2.4390243902439024,3.0,0.0,0.0
10061,200423 ( 40-42 ),20042.0,3 ( 40-42 ),243,adidas,1.6,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,12.63,0.0,L,4.4444444444444455,0.10917030567685587,2.4390243902439024,28.0,0.8333333333333333,4.166666666666666
10062,200424 ( 43-45 ),20042.0,4 ( 43-45 ),315,adidas,1.6,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,12.63,0.0,XL,5.5555555555555545,0.21834061135371174,2.4390243902439024,32.0,0.8333333333333333,4.166666666666666
10063,200425 ( 46-48 ),20042.0,5 ( 46-48 ),244,adidas,1.6,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,12.63,0.0,XXL,6.666666666666666,0.0,2.4390243902439024,17.0,0.0,0.0
10064,20043M,20043.0,M,343,Nike,0.0,2.2857142857142856,weiss,10.0,5.7142857142857135,2017/10/1,31.68,2.5,M,3.333333333333333,0.021834061135371174,5.365853658536587,3.0,0.0,0.0
10065,20050164,20050.0,164,-1,adidas,1.6,1.4285714285714284,weiss,10.0,0.0,2017/10/1,57.08,5.0,XXXL,7.777777777777778,0.0,2.6829268292682933,1.0,0.0,0.0
10066,20051L ( 152-158 ),20051.0,L ( 152-158 ),139,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/11/20,38.03,2.5,L,4.4444444444444455,0.0,4.390243902439025,1.0,0.0,0.0
10067,20052XL,20052.0,XL,-1,Jako,6.0,4.0,blau,1.875,10.0,2017/10/1,25.33,0.0,XL,5.5555555555555545,0.0,,5.0,0.0,0.0
10068,20053L,20053.0,L,166,PUMA,1.2,8.857142857142858,blau,1.875,10.0,2017/10/1,44.38,2.5,L,4.4444444444444455,0.13100436681222707,,43.0,0.8333333333333333,4.166666666666666
10069,20053M,20053.0,M,396,PUMA,1.2,8.857142857142858,blau,1.875,10.0,2017/10/1,44.38,2.5,M,3.333333333333333,0.0,,61.0,1.6666666666666663,8.333333333333332
10070,20053S,20053.0,S,417,PUMA,1.2,8.857142857142858,blau,1.875,10.0,2017/10/1,44.38,2.5,S,2.2222222222222223,0.0,,29.0,0.8333333333333333,4.166666666666666
10071,20053XL,20053.0,XL,397,PUMA,1.2,8.857142857142858,blau,1.875,10.0,2017/10/1,44.38,2.5,XL,5.5555555555555545,0.0,,16.0,0.0,0.0
10072,2005742,20057.0,42,99,Under Armour,0.8,0.0,gelb,0.625,0.0,2017/10/1,292.03,10.0,42,4.4444444444444455,0.0,0.24390243902439024,2.0,0.0,0.0
10073,200592XL,20059.0,2XL,244,Uhlsport,2.0,1.4285714285714284,rot,7.5,0.0,2017/10/1,20.25,0.0,XXL,6.666666666666666,0.0,1.2195121951219512,2.0,0.0,0.0
10074,20065L,20065.0,L,362,Nike,0.0,2.2857142857142856,grau,3.125,5.7142857142857135,2017/12/9,38.03,2.5,L,4.4444444444444455,0.0,5.365853658536587,1.0,0.0,0.0
10075,20067L,20067.0,L,258,PUMA,1.2,1.4285714285714284,weiss,10.0,0.0,2017/10/1,22.79,0.0,L,4.4444444444444455,0.0,4.390243902439025,5.0,0.0,0.0
10076,20067M,20067.0,M,156,PUMA,1.2,1.4285714285714284,weiss,10.0,0.0,2017/10/1,22.79,0.0,M,3.333333333333333,0.04366812227074236,4.390243902439025,11.0,0.0,0.0
10077,20067S,20067.0,S,367,PUMA,1.2,1.4285714285714284,weiss,10.0,0.0,2017/10/1,22.79,0.0,S,2.2222222222222223,0.0,4.390243902439025,2.0,0.0,0.0
10078,20067XL,20067.0,XL,157,PUMA,1.2,1.4285714285714284,weiss,10.0,0.0,2017/10/1,22.79,0.0,XL,5.5555555555555545,0.021834061135371174,4.390243902439025,1.0,0.0,0.0
10079,200693XL,20069.0,3XL,133,Jako,6.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,48.19,2.5,XXXL,7.777777777777778,0.0,4.634146341463415,1.0,0.0,0.0
10080,20069XL,20069.0,XL,247,Jako,6.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,48.19,2.5,XL,5.5555555555555545,0.0,4.634146341463415,1.0,0.0,0.0
10081,20073152,20073.0,152,478,PUMA,1.2,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,114.23,7.5,XL,5.5555555555555545,0.0,5.609756097560977,6.0,0.0,0.0
10082,20074L,20074.0,L,475,Hummel,5.6000000000000005,4.0,schwarz,8.125,10.0,2017/10/1,31.68,2.5,L,4.4444444444444455,0.021834061135371174,,3.0,0.0,0.0
10083,20074XL,20074.0,XL,-1,Hummel,5.6000000000000005,4.0,schwarz,8.125,10.0,2017/10/1,31.68,2.5,XL,5.5555555555555545,0.0,,3.0,0.0,0.0
10084,"2008242,5",20082.0,"42,5",-1,Asics,3.6,4.571428571428571,weiss,10.0,5.7142857142857135,2017/10/1,152.33,10.0,"42,5",3.333333333333333,0.0,7.073170731707316,1.0,0.0,0.0
10085,20088M,20088.0,M,-1,Nike,0.0,6.2857142857142865,blau,1.875,10.0,2017/12/5,31.68,2.5,M,3.333333333333333,0.0,,1.0,0.0,0.0
10086,2008938,20089.0,38,105,Nike,0.0,9.714285714285714,schwarz,8.125,5.7142857142857135,2017/10/1,139.63,10.0,38,2.2222222222222223,0.0,7.073170731707316,2.0,0.0,0.0
10087,2009041,20090.0,41,48,Nike,0.0,4.571428571428571,weiss,10.0,5.7142857142857135,2017/10/1,184.08,10.0,41,3.333333333333333,0.0,7.073170731707316,2.0,0.0,0.0
10088,2009042,20090.0,42,49,Nike,0.0,4.571428571428571,weiss,10.0,5.7142857142857135,2017/10/1,184.08,10.0,42,4.4444444444444455,0.0,7.073170731707316,2.0,0.0,0.0
10089,"2009042,5",20090.0,"42,5",48,Nike,0.0,4.571428571428571,weiss,10.0,5.7142857142857135,2017/10/1,184.08,10.0,"42,5",3.333333333333333,0.021834061135371174,7.073170731707316,3.0,0.0,0.0
10090,2009043,20090.0,43,49,Nike,0.0,4.571428571428571,weiss,10.0,5.7142857142857135,2017/10/1,184.08,10.0,43,4.4444444444444455,0.021834061135371174,7.073170731707316,5.0,0.0,0.0
10091,"2009044,5",20090.0,"44,5",49,Nike,0.0,4.571428571428571,weiss,10.0,5.7142857142857135,2017/10/1,184.08,10.0,"44,5",4.4444444444444455,0.0,7.073170731707316,3.0,0.0,0.0
10092,2009046,20090.0,46,33,Nike,0.0,4.571428571428571,weiss,10.0,5.7142857142857135,2017/10/1,184.08,10.0,46,5.5555555555555545,0.0,7.073170731707316,1.0,0.0,0.0
10093,20095S,20095.0,S,-1,adidas,1.6,2.2857142857142856,weiss,10.0,5.7142857142857135,2017/10/1,50.73,5.0,S,2.2222222222222223,0.0,5.365853658536587,1.0,0.0,0.0
10094,20096L ( 42-46 ),20096.0,L ( 42-46 ),-1,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,18.98,0.0,L,4.4444444444444455,0.2838427947598253,2.4390243902439024,117.0,3.333333333333333,16.666666666666664
10095,20096M ( 38-42 ),20096.0,M ( 38-42 ),389,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,18.98,0.0,M,3.333333333333333,0.4148471615720524,2.4390243902439024,47.0,0.8333333333333333,4.166666666666666
10096,20096S ( 34-38 ),20096.0,S ( 34-38 ),60,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,18.98,0.0,S,2.2222222222222223,0.13100436681222707,2.4390243902439024,8.0,0.0,0.0
10097,20096XL (46-50 ),20096.0,XL (46-50 ),61,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,18.98,0.0,XL,5.5555555555555545,0.06550218340611354,2.4390243902439024,13.0,0.0,0.0
10098,20098L,20098.0,L,82,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,44.38,2.5,L,4.4444444444444455,0.021834061135371174,4.390243902439025,3.0,0.0,0.0
10099,20098M,20098.0,M,83,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,44.38,2.5,M,3.333333333333333,0.0,4.390243902439025,4.0,0.0,0.0
10100,2009936,20099.0,36,402,Nike,0.0,9.714285714285714,schwarz,8.125,5.7142857142857135,2017/10/1,107.88,7.5,36,1.1111111111111112,0.021834061135371174,7.073170731707316,2.0,0.0,0.0
10101,2009938,20099.0,38,302,Nike,0.0,9.714285714285714,schwarz,8.125,5.7142857142857135,2017/10/1,107.88,7.5,38,2.2222222222222223,0.0,7.073170731707316,4.0,0.0,0.0
10102,"2009938,5",20099.0,"38,5",302,Nike,0.0,9.714285714285714,schwarz,8.125,5.7142857142857135,2017/10/1,107.88,7.5,"38,5",2.2222222222222223,0.0,7.073170731707316,4.0,0.0,0.0
10103,20105L,20105.0,L,226,Nike,0.0,1.4285714285714284,weiss,10.0,0.0,2017/10/1,38.03,2.5,L,4.4444444444444455,0.0,4.390243902439025,15.0,0.0,0.0
10104,20105M,20105.0,M,227,Nike,0.0,1.4285714285714284,weiss,10.0,0.0,2017/10/1,38.03,2.5,M,3.333333333333333,0.021834061135371174,4.390243902439025,18.0,0.0,0.0
10105,20105S,20105.0,S,449,Nike,0.0,1.4285714285714284,weiss,10.0,0.0,2017/10/1,38.03,2.5,S,2.2222222222222223,0.0,4.390243902439025,4.0,0.0,0.0
10106,20106L ( 152-158 ),20106.0,L ( 152-158 ),82,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,44.38,2.5,L,4.4444444444444455,0.0,3.1707317073170733,61.0,1.6666666666666663,8.333333333333332
10107,20106S ( 128-140 ),20106.0,S ( 128-140 ),84,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,44.38,2.5,S,2.2222222222222223,0.0,3.1707317073170733,16.0,0.0,0.0
10108,20106XL ( 158-170 ),20106.0,XL ( 158-170 ),-1,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,44.38,2.5,XL,5.5555555555555545,0.0,3.1707317073170733,103.0,3.333333333333333,16.666666666666664
10109,20106XS ( 116-128 ),20106.0,XS ( 116-128 ),-1,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,44.38,2.5,XS,1.1111111111111112,0.06550218340611354,3.1707317073170733,24.0,0.0,0.0
10110,20108128,20108.0,128,289,adidas,1.6,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,44.38,2.5,128,2.2222222222222223,0.021834061135371174,4.634146341463415,11.0,0.0,0.0
